Stimulus;Q_ID;Question;Q_Importance;Participant_ID;Group;Subgroup;Participant_Robot_Experience;Participant_Avg_Attitudes_S;Participant_Average_Attitudes_P
vid15;Q3;did you tidy up the kitchen?;5.0;p21;execution-details;what-actions;3;7.0;5.6
vid15;Q3;Can you prepare other meals besides chicken;4.0;p24;what-abilities;extra-ability;1;4.8;4.6
vid15;Q3;What the internal temp should be when done;5.0;p27;mental-state;check-understanding/beliefs;3;4.8;4.2
vid15;Q3;Can you make some chips?;2.0;p28;what-abilities;extra-ability;2;4.4;3.6
vid15;Q3;What spices did you use for cooking this?;5.0;p30;execution-details;what-objects;1;6.8;5.0
vid15;Q3;Where do you store chicken?;4.0;p33;execution-details;what-location;4;6.6;5.6
vid15;Q3;"How did you decide what to add?
";3.0;p35;how-did-you-decide;goal-objects;5;7.0;6.0
vid15;Q3;Can you improve your cooking technique over time;3.0;p39;what-abilities;ability-to-learn;4;6.6;4.8
vid15;Q3;What other dishes can you make?;5.0;p42;what-abilities;ability-list;1;4.2;2.8
vid15;Q3;Do you function well at night time?;4.0;p43;what-abilities;ability-limits;3;4.6;4.0
vid15;Q3;Did you enjoy cooking?;4.0;p49;mental-state;emotions;4;5.6;6.2
vid15;Q3;How easy for it to prepare the food ?;5.0;p50;self/task-assessment;difficulty;1;6.6;6.6
vid15;Q3;What is the goal of the current task ? ;5.0;p51;execution-details;what-goal;1;5.6;6.2
vid15;Q3;IS it difficult to cook without a sense of smell or taste.;2.0;p53;self/task-assessment;difficulty;1;4.2;3.4
vid15;Q3;Are there any other chicken dishes you can make tomorrow?;3.0;p56;what-abilities;ability-list;1;6.2;3.4
vid15;Q3;How easily can you follow a receipe?;2.0;p58;self/task-assessment;difficulty;1;5.8;4.6
vid15;Q3;Do you already know how long to cook different foods, or must you be programmed for a specific length of time?;4.0;p61;technical-details;how-does-it-work;1;5.2;6.2
vid15;Q3;Did you prepare separate meals for the children?;4.0;p64;execution-details;what-actions;1;5.0;4.4
vid15;Q3;Did you change the gloves?;4.0;p66;execution-details;what-actions;2;6.2;3.8
vid15;Q3;How sanitary were you during cooking?;5.0;p70;self/task-assessment;performance;5;5.8;3.8
vid15;Q3;How do you monitor the temperature of the pan and the chicken itself?;5.0;p74;technical-details;how-does-it-work;5;6.8;5.4
vid15;Q3;What variety of meals will the robot be able to prepare and to what extent?;2.0;p76;what-abilities;ability-list;1;4.8;5.0
vid15;Q3;Why should you not wash chicken in the sink?;5.0;p80;mental-state;check-understanding/beliefs;3;6.8;5.6
vid15;Q3;Can you clean up after cooking?;4.0;p82;what-abilities;extra-ability;1;5.6;4.8
vid15;Q3;how much ingridients used;5.0;p90;execution-details;what-quantity;7;7.0;7.0
vid15;Q3;Where is the recipe from that you are following?;3.0;p92;execution-details;goal-origin;1;5.2;4.2
vid15;Q3;Did you prepare a side dish for the chicken?;4.0;p99;execution-details;what-actions;1;5.6;4.8
vid15;Q4;What do you need to season a chicken?;4.0;p33;mental-state;check-understanding/beliefs;4;6.6;5.6
vid15;Q4;What happens when the food is under cooked;3.0;p39;potential-issues;what-if;4;6.6;4.8
vid15;Q4;Dis you find joy in preparing food?;4.0;p49;mental-state;emotions;4;5.6;6.2
vid15;Q4;Does it need help while preparing the food ?;5.0;p50;future-actions;assistance-need;1;6.6;6.6
vid15;Q4;Qhat will you do if the cooking appliances fails during the task ? ;5.0;p51;potential-issues;what-if;1;5.6;6.2
vid15;Q4;What would you do if a fire started?;5.0;p53;potential-issues;what-if;1;4.2;3.4
vid15;Q4;How would you adjust your technique if the heat on the stove was set too high or too low?;4.0;p74;potential-issues;what-if;5;6.8;5.4
vid15;Q4;how much salt;5.0;p90;execution-details;what-quantity;7;7.0;7.0
vid15;Q4;What are we you preparing for dinner?;4.0;p99;execution-details;what-goal;1;5.6;4.8
plan1;Q1;What dishes did you clean and where did you put them afterwards?;3.0;p1;execution-details, execution-details;what-objects, what-location;7;4.6;3.4
plan1;Q1;Thank you for cleaning the kitchen, did you also put the dishes away?;4.0;p2;execution-details;what-actions;3;5.6;3.4
plan1;Q1;How long did you clean the windows for? ;3.0;p3;time;how-long;2;6.2;4.4
plan1;Q1;What items did  you pick up and where did you put them?;4.0;p4;execution-details, execution-details;what-objects, what-location;3;5.0;2.8
plan1;Q1;Will you be able to perform tasks again immediately after finishing charging?;4.0;p5;time, what-abilities;how-long, extra-ability;5;6.8;6.8
plan1;Q1;What was the reason behind picking up several Items and putting them back?;2.0;p6;why;why-did-you;4;6.0;5.6
plan1;Q1;Why did you choose to do those task today?;4.0;p7;why;why-did-you;3;5.0;4.0
plan1;Q1;what items did you pick up from living room;4.0;p8;execution-details;what-objects;1;4.6;2.4
plan1;Q1;What kind of items did you pick up?;3.0;p9;execution-details;what-objects;5;6.2;4.4
plan1;Q1;How long did it take you to clean up?;3.0;p10;time;how-long;3;6.6;4.4
plan1;Q1;How long did it take to clean the living room?;2.0;p11;time;how-long;1;5.6;4.8
plan1;Q1;What kind of items did you pick up? ;4.0;p12;execution-details;what-objects;3;4.4;1.8
plan1;Q1;Could you face any difficulty or challenges during your task?;4.0;p13;self/task-assessment;problems;6;6.6;6.6
plan1;Q1;Which items from the living room did you put away?;4.0;p14;execution-details;what-objects;1;7.0;5.2
plan1;Q1;What various items did you pick up in the living room?;3.0;p15;execution-details;what-objects;1;6.4;5.2
plan1;Q1;How long did you clean the dishes?;3.0;p16;time;how-long;4;5.6;4.0
plan1;Q1;How did performing these tasks make you feel?;2.0;p17;mental-state;emotions;2;4.6;2.4
plan1;Q1;what percentage were you on when you went back to the charging station?;4.0;p18;technical-details;battery-status;2;2.8;3.4
plan1;Q1;Which items did you pick up? ;2.0;p19;execution-details;what-objects;3;6.2;3.0
plan1;Q1;Why were you in the living room in the beginning?;2.0;p20;why;why-did-you;1;5.4;3.8
plan1;Q1;Did you put the dishes away after cleaning them?;3.0;p66;execution-details;what-actions;2;6.2;3.8
plan1;Q1;Did you use the dishwasher to clean the dishes?;3.0;p68;execution-details;how-was-it-done;3;5.2;4.2
plan1;Q1;What were you doing in the living room before doing your tasks?;4.0;p70;execution-details;what-actions;5;5.8;3.8
plan1;Q1;DId you also dry the dishes and put them away?;5.0;p73;execution-details;what-actions;1;6.4;5.0
plan1;Q1;Did you put the dishes away in the cabinets?;2.0;p76;execution-details;what-actions;1;4.8;5.0
plan1;Q1;Did you clean the dishes with cold or hot water?;5.0;p79;execution-details;how-was-it-done;1;5.6;4.2
plan1;Q1;Why did you picked various items in my living room ?;4.0;p81;why;why-did-you;1;6.2;1.8
plan1;Q1;did anyone pop bye the house while i wasn't there and if they did how did you respond;4.0;p96;environment-state;people;1;6.4;4.2
plan1;Q1;Did you wash the dish cloths?;4.0;p99;execution-details;what-actions;1;5.6;4.8
plan1;Q2;What items did you pick up in the living room?;3.0;p1;execution-details;what-objects;7;4.6;3.4
plan1;Q2;When you cleaned the windows, did they look like they needed to be cleaned on the outside?;4.0;p2;future-actions;what-needs-to-be-done;3;5.6;3.4
plan1;Q2;How many dishes did you clean? ;3.0;p3;execution-details;what-quantity;2;6.2;4.4
plan1;Q2;Did you clean windows both on the inside and outside?;3.0;p4;execution-details;how-was-it-done;3;5.0;2.8
plan1;Q2;Do you need some time to reboot after charging?;4.0;p5;time;how-long;5;6.8;6.8
plan1;Q2;Was your battery low prior to returning to the charging station;3.0;p6;technical-details;battery-status;4;6.0;5.6
plan1;Q2;"Why did you go back and forth from the living room and kitchen without prioritizing task while in the current room
?";4.0;p7;why;why-action-order;3;5.0;4.0
plan1;Q2;are the dishes actually clean;4.0;p8;self/task-assessment;correctness;1;4.6;2.4
plan1;Q2;Where did you put the items?;5.0;p9;execution-details;what-location;5;6.2;4.4
plan1;Q2;How many windows have you washed?;3.0;p10;execution-details;what-quantity;3;6.6;4.4
plan1;Q2;Do we need to run the dishwasher?;1.0;p11;future-actions;what-needs-to-be-done;1;5.6;4.8
plan1;Q2;How did you decide where the items belong?;3.0;p12;how-did-you-decide;goal-properties;3;4.4;1.8
plan1;Q2;How beneficial was the task assigned beneficial to the household?;3.0;p13;self/task-assessment;performance;6;6.6;6.6
plan1;Q2;How did you know those particular items belonged there?;3.0;p14;how-did-you-know;goal-properties;1;7.0;5.2
plan1;Q2;Why did you clean the windows in the living room?;2.0;p15;why;why-did-you;1;6.4;5.2
plan1;Q2;Did you take care of other parts of the living room?;3.0;p16;execution-details;what-actions;4;5.6;4.0
plan1;Q2;What were your thoughts when performing these tasks?;3.0;p17;mental-state;inner-thoughts;2;4.6;2.4
plan1;Q2;how long did each task take?;4.0;p18;time;how-long;2;2.8;3.4
plan1;Q2;Which items did you find in the living room?;5.0;p20;execution-details;what-objects;1;5.4;3.8
plan1;Q2;What did you pick up in the living room?;3.0;p66;execution-details;what-objects;2;6.2;3.8
plan1;Q2;What cleaning product did you use for the windows?;3.0;p68;execution-details;what-objects;3;5.2;4.2
plan1;Q2;Why did you decide to clean the windows today?;3.0;p70;why;why-did-you;5;5.8;3.8
plan1;Q2;Why did you choose to wash the windows before vacuuming or sweeping the floor? ;4.0;p73;why;why-action-order;1;6.4;5.0
plan1;Q2;Which items did you pick up and put away in the living room?;2.0;p76;execution-details;what-objects;1;4.8;5.0
plan1;Q2;How do you know where the window cleaning product is kept?;4.0;p79;how-did-you-know;object-properties;1;5.6;4.2
plan1;Q2;Can you list items that you put back on their right place?;5.0;p81;execution-details;what-objects;1;6.2;1.8
plan1;Q2;did you clean the bedrooms and bathrooms;3.0;p96;execution-details;what-actions;1;6.4;4.2
plan1;Q2;Did you change the curtains?;3.0;p99;execution-details;what-actions;1;5.6;4.8
plan1;Q3;Did anything go wrong during your work?;4.0;p1;self/task-assessment;problems;7;4.6;3.4
plan1;Q3;Questions about what might need to be done, i.e., does the rug need to be vacuumed?;3.0;p2;future-actions;what-needs-to-be-done;3;5.6;3.4
plan1;Q3;How they cleaned it? ;5.0;p3;execution-details;how-was-it-done;2;6.2;4.4
plan1;Q3;How much time is left before needing to be charged again?;3.0;p4;time;how-long;3;5.0;2.8
plan1;Q3;How would you handle an obstacle you face during a task?;5.0;p5;potential-issues;what-if;5;6.8;6.8
plan1;Q3;how long does it take to perform each task?;3.0;p7;time;how-long;3;5.0;4.0
plan1;Q3;how long did it take you;1.0;p8;time;how-long;1;4.6;2.4
plan1;Q3;Anything you had troubles with?;4.0;p9;self/task-assessment;problems;5;6.2;4.4
plan1;Q3;What duties can you perform?;5.0;p10;what-abilities;ability-list;3;6.6;4.4
plan1;Q3;What are your plans for tomorrow?;1.0;p11;future-actions;what-next;1;5.6;4.8
plan1;Q3;How do you pick what tasks to take care of? ;3.0;p12;how-did-you-decide;task-priority;3;4.4;1.8
plan1;Q3;Was undertaking this task easy or difficult, accomplishing?;4.0;p13;self/task-assessment;difficulty;6;6.6;6.6
plan1;Q3;How do you know this room is the kitchen (or living room, etc.)?;4.0;p14;how-did-you-know;object-properties;1;7.0;5.2
plan1;Q3;How long did it take you do these tasks?;2.0;p15;time;how-long;1;6.4;5.2
plan1;Q3;What else can you help in this household?;3.0;p16;what-abilities;ability-list;4;5.6;4.0
plan1;Q3;Did you notice anything suspicious around the house while I was gone?;4.0;p17;execution-details;report-unusual-events;2;4.6;2.4
plan1;Q3;did you enjoy the task?;2.0;p18;mental-state;emotions;2;2.8;3.4
plan1;Q3;Did you encounter any problems during your routine? ;4.0;p19;self/task-assessment;problems;3;6.2;3.0
plan1;Q3;Did you put the cleaned dishes in the closet?;4.0;p20;execution-details;what-actions;1;5.4;3.8
plan1;Q3;When will you next clean the windows?;3.0;p66;time;at-what-time;2;6.2;3.8
plan1;Q3;Any tasks the robot noticed and did not manage to do.;4.0;p68;future-actions;what-needs-to-be-done;3;5.2;4.2
plan1;Q3;What other tasks you wanted to do today but couldn't?;4.0;p70;future-actions;what-needs-to-be-done;5;5.8;3.8
plan1;Q3;Can you tell whether the floors need vacuuming or sweeping and mopping? ;4.0;p73;what-abilities;extra-ability;1;6.4;5.0
plan1;Q3;How did you feel after doing that?;2.0;p76;mental-state;emotions;1;4.8;5.0
plan1;Q3;How long can you go between charges?;5.0;p79;technical-details, time;battery-status, how-long;1;5.6;4.2
plan1;Q3;Why did you move from living room to kitchen?;2.0;p81;why;why-did-you;1;6.2;1.8
plan1;Q3;how was your day;3.0;p96;mental-state;small-talk;1;6.4;4.2
plan1;Q3;Did you clean the mirrors?;3.0;p99;execution-details;what-actions;1;5.6;4.8
plan1;Q4;Did you break anything?;4.0;p1;self/task-assessment;correctness;7;4.6;3.4
plan1;Q4;What is you battery status right now?;4.0;p2;technical-details;battery-status;3;5.6;3.4
plan1;Q4;What cleaning equipment was used? ;4.0;p3;execution-details;what-objects;2;6.2;4.4
plan1;Q4;How are you sure that you performed the task well?;4.0;p5;self/task-assessment;confidence;5;6.8;6.8
plan1;Q4;What was your overall performance in the task assigned?;4.0;p13;self/task-assessment;performance;6;6.6;6.6
plan1;Q4;Is there anything I should know about that occurred during your day?;4.0;p17;execution-details;report-unusual-events;2;4.6;2.4
plan1;Q4;At what time did you wash the dishes? ;2.0;p19;time;at-what-time;3;6.2;3.0
plan1;Q4;How did you clean the windows?;2.0;p20;execution-details;how-was-it-done;1;5.4;3.8
plan1;Q4;Why did you choose to clean the windows? What made you think the windows needed to be cleaned?;3.0;p73;why;why-did-you;1;6.4;5.0
plan1;Q4;Did you use antiseptic when you mopped the tiles?;3.0;p99;execution-details;how-was-it-done;1;5.6;4.8
plan2;Q1;Where did you put the files that were on top of my laptop?;5.0;p2;execution-details;what-location;3;5.6;3.4
plan2;Q1;Who was at the door and  What did they identify as? ;5.0;p3;environment-state;people;2;6.2;4.4
plan2;Q1;How did you manage to break a plate? ;2.0;p4;execution-details;failure-details;3;5.0;2.8
plan2;Q1;What caused the difficulty with the plates;3.0;p6;why;why-issues;4;6.0;5.6
plan2;Q1;why did you break the plate?;4.0;p7;why;why-issues;3;5.0;4.0
plan2;Q1;where did you put the mail;4.0;p8;execution-details;what-location;1;4.6;2.4
plan2;Q1;How did you broke a plate?;4.0;p9;execution-details;how-was-it-done;5;6.2;4.4
plan2;Q1;How many letters did you receive?;3.0;p10;execution-details;what-quantity;3;6.6;4.4
plan2;Q1;Who was at the door?;4.0;p11;environment-state;people;1;5.6;4.8
plan2;Q1;Why did you break the plate? ;4.0;p12;why;why-issues;3;4.4;1.8
plan2;Q1;Were there any challenges you faced during your task?;4.0;p13;self/task-assessment;problems;6;6.6;6.6
plan2;Q1;Did you know who was at the door? Are you sure it was mail?;4.0;p14;environment-state, self/task-assessment;people, confidence;1;7.0;5.2
plan2;Q1;How did the plate break?;4.0;p15;execution-details;failure-details;1;6.4;5.2
plan2;Q1;At what time did you receive the mail?;3.0;p16;time;at-what-time;4;5.6;4.0
plan2;Q1;What led you to breaking the plate?;3.0;p17;why;why-issues;2;4.6;2.4
plan2;Q1;how long did it take you?;4.0;p18;time;how-long;2;2.8;3.4
plan2;Q1;Where did you put the mail?  ;4.0;p19;execution-details;what-location;3;6.2;3.0
plan2;Q1;Why didn't you bringe me the mail?;2.0;p20;why;why-not-extra;1;5.4;3.8
plan2;Q1;How and when did you break the plate?;5.0;p65;execution-details, time;failure-details, at-what-time;2;4.0;2.2
plan2;Q1;Did anything have to be signed for when the mail came? Did anything time sensitive come in the mail?;4.0;p69;environment-state;object-properties;2;4.4;4.4
plan2;Q1;Why did you break the plate?;4.0;p71;why;why-issues;3;4.6;5.4
plan2;Q1;Did you throw away all the broken pieces of the plate?;5.0;p75;execution-details;what-actions;2;4.6;3.0
plan2;Q1;How did you accidentally break the plate?;5.0;p80;execution-details;failure-details;3;6.8;5.6
plan2;Q1;which plate did you break and how did you break it;5.0;p83;execution-details;failure-details;3;5.8;4.0
plan2;Q1;Have you got everything sorted?;4.0;p85;self/task-assessment;success;1;7.0;6.0
plan2;Q1;How did you know it was safe to open the door and receive the mail?;4.0;p94;how-did-you-know;steps-to-take;5;4.0;4.4
plan2;Q1;where did you put the mail ?;4.0;p97;execution-details;what-location;1;5.6;5.0
plan2;Q2;Where did you put the mail?;5.0;p2;execution-details;what-location;3;5.6;3.4
plan2;Q2;Where did you put my mail? ;5.0;p3;execution-details;what-location;2;6.2;4.4
plan2;Q2;Did you throw anything that was on the desk into trash can?;4.0;p4;execution-details;what-actions;3;5.0;2.8
